id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
29958,Strark,ios web,Paid,1/8/16,,,,,,
29959,Strark,windows,Paid,1/11/16,,,,,,
29960,Strark,android web,Paid,1/24/16,,,,,,
29961,Strark,android web,Paid,1/19/16,,,,,,
29962,Wrouver,android web,Paid,1/30/16,,,,,,
29963,Strark,mac,Organic,1/22/16,,,,,,
29964,Berton,other,Paid,1/24/16,,,,,,
29965,Berton,android web,Paid,1/16/16,,,,,,
29966,Strark,android web,Paid,1/11/16,,,,,,
29967,Berton,ios web,Organic,1/19/16,,,,,,
29968,Berton,windows,Paid,1/5/16,,,,,,
29969,Strark,,Organic,1/23/16,,,,,,
29970,Strark,,Referral,1/3/16,,,,,,
29971,Strark,android web,Paid,1/5/16,,,,,,
29972,Strark,windows,Paid,1/26/16,,,,,,
29973,Berton,windows,Paid,1/16/16,,,,,,
29974,Strark,ios web,Paid,1/13/16,,,,,,
29975,Berton,mac,Paid,1/17/16,,,,,,
29976,Strark,windows,Paid,1/26/16,,,,,,
29977,Wrouver,mac,Referral,1/12/16,,,,,,
29978,Berton,mac,Paid,1/22/16,,,,,,
29979,Berton,other,Paid,1/7/16,,,,,,
29980,Berton,ios web,Referral,1/11/16,,,,,,
29981,Berton,android web,Paid,1/6/16,,,,,,
29982,Strark,ios web,Referral,1/17/16,,,,,,
29983,Berton,windows,Organic,1/23/16,2/14/16,,,,,
29984,Strark,ios web,Paid,1/6/16,2/9/16,,,,,
29985,Strark,android web,Paid,1/26/16,2/21/16,2/10/16,Chevrolet,Cruze,2016.0,
29986,Berton,,Organic,1/28/16,1/30/16,,,,,
29987,Strark,ios web,Paid,1/23/16,1/24/16,1/25/16,Hyundai,Sonata,2010.0,1/26/16
29988,Strark,android web,Organic,1/4/16,1/22/16,,,,,
29989,Strark,windows,Organic,1/26/16,2/11/16,,,,,
29990,Strark,android web,Organic,1/9/16,1/15/16,,,,,
29991,Strark,ios web,Organic,1/27/16,1/29/16,,,,,
29992,Strark,ios web,Referral,1/28/16,1/28/16,1/29/16,Toyota,Highlander,2011.0,2/19/16
29993,Berton,android web,Referral,1/20/16,2/6/16,2/15/16,Toyota,Prius,2007.0,
29994,Strark,mac,Referral,1/25/16,2/20/16,1/28/16,Honda,Accord,2013.0,
29995,Berton,other,Paid,1/9/16,1/14/16,,,,,
29996,Strark,windows,Paid,1/16/16,1/29/16,,,,,
29997,Strark,android web,Paid,1/22/16,,,,,,
29998,Strark,android web,Paid,1/1/16,1/1/16,,,,,
29999,Berton,android web,Organic,1/23/16,2/6/16,,,,,
30000,Strark,android web,Paid,1/22/16,,,,,,
30001,Berton,ios web,Referral,1/2/16,,,,,,
30002,Berton,windows,Paid,1/28/16,2/1/16,,,,,
30003,Berton,mac,Paid,1/22/16,1/28/16,,,,,
30004,Strark,windows,Paid,1/4/16,1/7/16,,,,,
30005,Wrouver,android web,Referral,1/11/16,2/25/16,,,,,
30006,Strark,android web,Paid,1/21/16,2/13/16,2/8/16,Jaguar,S-Type,2001.0,
30007,Wrouver,other,Paid,1/29/16,1/31/16,1/31/16,Volkswagen,Jetta,2010.0,2/20/16
30008,Strark,mac,Referral,1/13/16,1/30/16,2/16/16,Kia,Soul,2014.0,
30009,Berton,android web,Organic,1/2/16,1/4/16,,,,,
30010,Strark,ios web,Paid,1/5/16,1/8/16,,,,,
30011,Berton,windows,Paid,1/14/16,1/17/16,,,,,
30012,Strark,android web,Organic,1/27/16,1/29/16,,,,,
30013,Strark,mac,Paid,1/29/16,2/5/16,,,,,
30014,Strark,ios web,Referral,1/28/16,2/23/16,2/15/16,Scion,xB,2011.0,2/20/16
30015,Berton,mac,Paid,1/26/16,1/26/16,,,,,
30016,Berton,mac,Paid,1/29/16,1/31/16,,,,,
30017,Strark,android web,Paid,1/8/16,2/15/16,,,,,
30018,Strark,ios web,Paid,1/17/16,1/26/16,2/27/16,Jeep,Grand Cherokee,2015.0,
30019,Strark,android web,Paid,1/23/16,2/10/16,,,,,
30020,Berton,android web,Organic,1/26/16,1/28/16,,,,,
30021,Strark,android web,Paid,1/30/16,,,,,,
30022,Strark,ios web,Paid,1/22/16,1/29/16,2/2/16,Honda,Civic,2015.0,
30023,Strark,android web,Paid,1/18/16,2/11/16,,,,,
30024,Strark,other,Paid,1/3/16,1/11/16,,,,,
30025,Berton,ios web,Organic,1/13/16,2/8/16,,,,,
30026,Strark,ios web,Organic,1/1/16,,,,,,
30027,Strark,windows,Organic,1/28/16,1/28/16,,,,,
30028,Wrouver,windows,Organic,1/25/16,1/27/16,,,,,
30029,Strark,android web,Paid,1/20/16,1/29/16,,,,,
30030,Strark,mac,Organic,1/11/16,2/10/16,,,,,
30031,Berton,,Organic,1/3/16,1/25/16,,,,,
30032,Strark,,Referral,1/9/16,1/19/16,,,,,
30033,Strark,,Referral,1/8/16,,,,,,
30034,Berton,ios web,Paid,1/6/16,,,,,,
30035,Strark,ios web,Paid,1/6/16,,,,,,
30036,Strark,other,Paid,1/26/16,2/12/16,2/18/16,Kia,Optima,2015.0,
30037,Berton,ios web,Paid,1/6/16,,,,,,
30038,Strark,ios web,Paid,1/20/16,,,,,,
30039,Berton,other,Paid,1/13/16,1/22/16,,,,,
30040,Strark,mac,Referral,1/17/16,1/19/16,,,,,
30041,Strark,android web,Paid,1/30/16,2/12/16,,,,,
30042,Berton,mac,Referral,1/18/16,1/30/16,,,,,
30043,Strark,mac,Referral,1/2/16,1/2/16,1/2/16,Lincoln,MKT,2010.0,1/5/16
30044,Strark,android web,Referral,1/1/16,1/2/16,1/3/16,Nissan,Altima,2014.0,1/5/16
30045,Strark,android web,Referral,1/4/16,,2/29/16,Toyota,Corolla,2010.0,
30046,Berton,android web,Paid,1/6/16,1/20/16,,,,,
30047,Berton,ios web,Paid,1/19/16,1/20/16,1/20/16,BMW,5-series,2007.0,1/28/16
30048,Strark,android web,Paid,1/28/16,,,,,,
30049,Strark,mac,Paid,1/1/16,,,,,,
30050,Berton,ios web,Paid,1/2/16,1/7/16,,,,,
30051,Wrouver,mac,Referral,1/26/16,1/26/16,,,,,
30052,Strark,android web,Organic,1/23/16,1/29/16,2/28/16,Nissan,Altima,2013.0,
30053,Strark,windows,Referral,1/16/16,1/19/16,,,,,
30054,Strark,ios web,Organic,1/26/16,1/28/16,2/1/16,Hyundai,Elantra,2003.0,
30055,Berton,other,Paid,1/6/16,,1/15/16,Acura,TSX,2016.0,
30056,Strark,ios web,Paid,1/11/16,,,,,,
30057,Strark,windows,Organic,1/25/16,1/25/16,,,,,
30058,Strark,,Referral,1/11/16,,,,,,
30059,Wrouver,windows,Paid,1/9/16,1/11/16,1/12/16,Toyota,Camry,2010.0,
30060,Berton,ios web,Referral,1/23/16,1/24/16,1/25/16,Honda,Civic,2006.0,1/27/16
30061,Strark,mac,Organic,1/6/16,,,,,,
30062,Strark,android web,Organic,1/5/16,,,,,,
30063,Berton,ios web,Referral,1/13/16,2/8/16,,,,,
30064,Berton,ios web,Organic,1/5/16,2/18/16,,,,,
30065,Strark,ios web,Referral,1/8/16,1/18/16,,,,,
30066,Berton,windows,Paid,1/27/16,2/9/16,,,,,
30067,Berton,ios web,Organic,1/18/16,1/30/16,2/12/16,Toyota,RAV4,2016.0,
30068,Strark,ios web,Organic,1/28/16,1/28/16,,,,,
30069,Strark,ios web,Paid,1/17/16,,,,,,
30070,Berton,ios web,Organic,1/2/16,1/7/16,1/8/16,Honda,Civic,1998.0,
30071,Strark,ios web,Referral,1/15/16,1/22/16,2/2/16,Toyota,Prius V,2015.0,2/3/16
30072,Strark,ios web,Organic,1/20/16,1/26/16,,,,,
30073,Berton,ios web,Referral,1/16/16,1/25/16,,,,,
30074,Strark,android web,Referral,1/2/16,1/19/16,,,,,
30075,Berton,windows,Organic,1/15/16,,,,,,
30076,Berton,mac,Referral,1/30/16,2/1/16,,,,,
30077,Wrouver,windows,Organic,1/4/16,2/19/16,2/27/16,Toyota,Sienna,2006.0,
30078,Strark,windows,Referral,1/14/16,1/30/16,2/11/16,Toyota,Corolla,2015.0,
30079,Wrouver,ios web,Paid,1/24/16,2/15/16,2/24/16,Ford,Five Hundred,2006.0,
30080,Berton,windows,Paid,1/21/16,1/25/16,,,,,
30081,Strark,windows,Paid,1/22/16,,,,,,
30082,Strark,android web,Paid,1/25/16,,,,,,
30083,Strark,ios web,Organic,1/11/16,1/21/16,2/6/16,Chevrolet,SSR,2005.0,
30084,Strark,ios web,Paid,1/16/16,2/1/16,2/15/16,Nissan,Quest,2015.0,
30085,Strark,android web,Referral,1/25/16,1/29/16,,,,,
30086,Strark,android web,Referral,1/26/16,1/28/16,1/29/16,Kia,Optima,2015.0,2/9/16
30087,Berton,ios web,Paid,1/12/16,1/14/16,,,,,
30088,Strark,ios web,Paid,1/2/16,2/21/16,,,,,
30089,Strark,android web,Referral,1/18/16,1/20/16,1/20/16,Lincoln,Town Car,2011.0,1/24/16
30090,Berton,ios web,Organic,1/24/16,2/7/16,,,,,
30091,Berton,other,Referral,1/23/16,1/28/16,,,,,
30092,Berton,android web,Organic,1/2/16,1/3/16,2/1/16,Ford,Expedition,2005.0,
30093,Berton,ios web,Referral,1/19/16,1/20/16,1/21/16,Mazda,CX-5,2016.0,1/24/16
30094,Strark,android web,Referral,1/5/16,1/7/16,1/9/16,Chrysler,200,2011.0,
30095,Berton,android web,Paid,1/18/16,,,,,,
30096,Strark,android web,Organic,1/4/16,,,,,,
30097,Strark,ios web,Paid,1/23/16,1/23/16,,,,,
30098,Berton,android web,Paid,1/13/16,,,,,,
30099,Strark,,Referral,1/3/16,1/6/16,,,,,
30100,Berton,ios web,Organic,1/18/16,1/19/16,,,,,
30101,Strark,windows,Paid,1/19/16,1/26/16,1/26/16,Mercedes-Benz,C-Class,2013.0,1/26/16
30102,Strark,android web,Paid,1/13/16,1/22/16,1/23/16,Honda,HR-V,2016.0,
30103,Strark,android web,Paid,1/5/16,1/7/16,,,,,
30104,Strark,ios web,Organic,1/15/16,2/9/16,,,,,
30105,Berton,ios web,Paid,1/19/16,,,,,,
30106,Strark,ios web,Referral,1/4/16,1/18/16,2/1/16,Hyundai,Accent,2012.0,
30107,Strark,,Referral,1/1/16,1/2/16,2/2/16,Honda,Civic,2015.0,
30108,Strark,mac,Organic,1/18/16,1/18/16,1/18/16,Toyota,Corolla,2016.0,1/31/16
30109,Wrouver,android web,Paid,1/9/16,1/12/16,,,,,
30110,Strark,android web,Paid,1/10/16,1/12/16,,,,,
30111,Wrouver,android web,Paid,1/9/16,2/4/16,,,,,
30112,Berton,mac,Organic,1/21/16,1/21/16,1/24/16,Infiniti,G Sedan,2008.0,1/24/16
30113,Berton,android web,Referral,1/17/16,1/28/16,2/28/16,Honda,Civic,2008.0,
30114,Strark,windows,Organic,1/6/16,2/17/16,,,,,
30115,Berton,ios web,Referral,1/4/16,1/4/16,1/5/16,Toyota,Camry,2016.0,1/5/16
30116,Strark,mac,Referral,1/7/16,1/7/16,1/7/16,Toyota,Prius V,2010.0,1/21/16
30117,Strark,windows,Paid,1/1/16,1/19/16,,,,,
30118,Strark,android web,Referral,1/3/16,1/6/16,1/24/16,Dodge,Avenger,2012.0,
30119,Wrouver,ios web,Paid,1/15/16,2/4/16,2/9/16,Lincoln,MKS,2009.0,
30120,Strark,ios web,Referral,1/11/16,1/27/16,,,,,
30121,Strark,mac,Organic,1/8/16,2/4/16,,,,,
30122,Strark,,Referral,1/2/16,,,,,,
30123,Strark,ios web,Referral,1/19/16,1/26/16,1/26/16,Lexus,ES,2010.0,1/27/16
30124,Berton,android web,Paid,1/14/16,1/16/16,,,,,
30125,Berton,ios web,Referral,1/19/16,1/22/16,,,,,
30126,Strark,ios web,Referral,1/5/16,1/8/16,1/8/16,Mercedes-Benz,CLA-Class,2014.0,1/11/16
30127,Berton,ios web,Paid,1/28/16,2/3/16,2/6/16,Dodge,Caravan,2011.0,
30128,Strark,ios web,Paid,1/17/16,1/28/16,,,,,
30129,Strark,ios web,Paid,1/22/16,1/30/16,2/24/16,Toyota,Prius V,2013.0,
30130,Strark,ios web,Organic,1/22/16,2/7/16,2/22/16,Chevrolet,Trailblazer,2008.0,
30131,Strark,ios web,Paid,1/10/16,1/18/16,,,,,
30132,Strark,mac,Organic,1/11/16,1/15/16,2/27/16,Toyota,RAV4,2014.0,
30133,Strark,mac,Referral,1/16/16,1/16/16,1/16/16,Honda,Civic,2014.0,1/21/16
30134,Berton,android web,Paid,1/7/16,1/9/16,,,,,
30135,Strark,ios web,Referral,1/19/16,1/22/16,1/26/16,Buick,LaCrosse,2011.0,2/1/16
30136,Strark,windows,Referral,1/4/16,1/4/16,1/4/16,Dodge,Journey,2015.0,1/9/16
30137,Berton,android web,Referral,1/13/16,1/14/16,,,,,
30138,Berton,ios web,Referral,1/2/16,1/26/16,,,,,
30139,Strark,android web,Paid,1/8/16,,,,,,
30140,Strark,ios web,Paid,1/18/16,2/3/16,2/23/16,Honda,Civic,2015.0,
30141,Wrouver,ios web,Paid,1/7/16,1/17/16,,,,,
30142,Strark,ios web,Paid,1/17/16,,,,,,
30143,Strark,other,Paid,1/26/16,,,,,,
30144,Strark,ios web,Referral,1/6/16,1/8/16,1/12/16,Subaru,Impreza,2008.0,1/30/16
30145,Berton,ios web,Referral,1/17/16,1/18/16,1/19/16,Honda,Accord,2013.0,1/20/16
30146,Strark,,Organic,1/16/16,3/13/16,,,,,
30147,Wrouver,mac,Organic,1/5/16,1/15/16,,,,,1/15/16
30148,Berton,other,Organic,1/29/16,2/5/16,2/5/16,BMW,3-series,2011.0,2/12/16
30149,Strark,ios web,Paid,1/5/16,,,,,,
30150,Berton,ios web,Paid,1/8/16,,,,,,
30151,Strark,other,Organic,1/10/16,1/11/16,,,,,
30152,Berton,ios web,Paid,1/20/16,,,,,,
30153,Berton,android web,Referral,1/14/16,2/5/16,,,,,
30154,Strark,mac,Referral,1/14/16,1/16/16,,,,,
30155,Berton,,Organic,1/27/16,,,,,,
30156,Berton,android web,Referral,1/9/16,1/15/16,,,,,
30157,Strark,mac,Organic,1/7/16,1/12/16,,,,,
30158,Wrouver,other,Paid,1/9/16,1/27/16,,,,,
30159,Strark,android web,Referral,1/27/16,1/28/16,,,,,
30160,Berton,ios web,Organic,1/13/16,1/19/16,,,,,
30161,Berton,other,Paid,1/22/16,2/13/16,2/13/16,Hyundai,Elantra,2016.0,
30162,Berton,ios web,Referral,1/4/16,1/21/16,2/18/16,Chevrolet,Cruze,2011.0,
30163,Strark,ios web,Paid,1/28/16,1/30/16,,,,,
30164,Wrouver,mac,Paid,1/11/16,1/13/16,1/17/16,Kia,Soul,2012.0,1/22/16
30165,Strark,android web,Paid,1/28/16,1/28/16,,,,,
30166,Berton,,Organic,1/11/16,,,,,,
30167,Strark,ios web,Referral,1/15/16,2/7/16,2/28/16,Nissan,Sentra,2015.0,
30168,Strark,ios web,Paid,1/17/16,1/19/16,1/20/16,Chevrolet,Uplander,2008.0,2/10/16
30169,Berton,windows,Organic,1/26/16,1/30/16,2/3/16,Toyota,Corolla,2016.0,2/6/16
30170,Wrouver,windows,Referral,1/27/16,1/31/16,,,,,
30171,Berton,windows,Paid,1/5/16,2/8/16,2/8/16,Volkswagen,Passat,2014.0,
30172,Wrouver,windows,Paid,1/23/16,,,,,,
30173,Strark,windows,Organic,1/7/16,1/13/16,,,,,
30174,Strark,ios web,Paid,1/2/16,1/16/16,,,,,
30175,Strark,ios web,Referral,1/6/16,1/16/16,,,,,
30176,Strark,android web,Organic,1/22/16,1/31/16,,,,,
30177,Strark,windows,Organic,1/19/16,1/23/16,,,,,
30178,Strark,,Referral,1/9/16,,,,,,
30179,Strark,windows,Referral,1/28/16,,,,,,
30180,Wrouver,android web,Referral,1/14/16,,,,,,
30181,Berton,ios web,Referral,1/5/16,2/1/16,2/17/16,Acura,TLX,2005.0,
30182,Berton,ios web,Paid,1/13/16,1/21/16,1/25/16,Mercedes-Benz,E-Class,2008.0,
30183,Strark,mac,Paid,1/11/16,2/9/16,,,,,
30184,Strark,windows,Referral,1/24/16,2/1/16,,,,,
30185,Strark,ios web,Referral,1/3/16,2/7/16,,,,,
30186,Strark,,Referral,1/6/16,,,,,,
30187,Berton,ios web,Organic,1/13/16,1/16/16,,,,,
30188,Berton,android web,Paid,1/11/16,1/28/16,,,,,
30189,Strark,android web,Referral,1/29/16,2/1/16,,,,,
30190,Strark,windows,Paid,1/2/16,1/3/16,,,,,
30191,Berton,android web,Paid,1/6/16,1/16/16,,,,,
30192,Strark,ios web,Paid,1/5/16,1/20/16,1/25/16,BMW,5-series,2014.0,
30193,Strark,android web,Referral,1/7/16,1/29/16,2/18/16,Nissan,Murano,2007.0,
30194,Strark,ios web,Paid,1/4/16,,,,,,
30195,Berton,ios web,Referral,1/26/16,2/3/16,2/16/16,Hyundai,Santa Fe Sport,2015.0,
30196,Berton,android web,Referral,1/29/16,2/3/16,,,,,
30197,Strark,android web,Paid,1/11/16,,,Honda,Civic,2016.0,
30198,Strark,ios web,Referral,1/9/16,1/12/16,1/13/16,Honda,Civic,2008.0,1/14/16
30199,Strark,android web,Referral,1/9/16,1/18/16,,,,,
30200,Berton,android web,Referral,1/15/16,2/24/16,2/24/16,Dodge,Caravan,2010.0,
30201,Berton,windows,Organic,1/3/16,,,,,,
30202,Berton,ios web,Paid,1/10/16,1/25/16,,,,,
30203,Strark,windows,Paid,1/21/16,1/22/16,2/23/16,Toyota,Prius,2015.0,
30204,Strark,other,Paid,1/16/16,1/19/16,1/27/16,Toyota,RAV4,2014.0,
30205,Strark,,Referral,1/2/16,,,,,,
30206,Berton,ios web,Paid,1/15/16,1/18/16,2/2/16,Dodge,Charger,2008.0,
30207,Strark,ios web,Referral,1/1/16,1/2/16,1/3/16,Volkswagen,Passat,2013.0,1/16/16
30208,Berton,ios web,Referral,1/29/16,1/30/16,2/1/16,Hyundai,Sonata,2006.0,2/4/16
30209,Berton,android web,Referral,1/15/16,1/25/16,,,,,
30210,Berton,android web,Organic,1/2/16,2/17/16,,,,,
30211,Strark,android web,Organic,1/9/16,1/28/16,,,,,
30212,Wrouver,,Organic,1/15/16,1/20/16,1/28/16,Hyundai,Elantra,2013.0,2/5/16
30213,Strark,ios web,Organic,1/14/16,,,,,,
30214,Strark,android web,Paid,1/27/16,,,,,,
30215,Strark,ios web,Paid,1/11/16,,,,,,
30216,Berton,android web,Paid,1/9/16,1/10/16,1/12/16,Toyota,Camry,2015.0,
30217,Strark,mac,Paid,1/15/16,1/16/16,1/18/16,Hyundai,Sonata,2015.0,2/11/16
30218,Strark,android web,Paid,1/25/16,2/11/16,,,,,
30219,Berton,android web,Organic,1/27/16,2/3/16,,,,,
30220,Strark,android web,Paid,1/4/16,1/8/16,1/9/16,Toyota,RAV4,2008.0,
30221,Strark,,Organic,1/25/16,2/12/16,,,,,
30222,Strark,android web,Paid,1/3/16,1/8/16,,,,,
30223,Berton,android web,Paid,1/21/16,2/9/16,,,,,
30224,Strark,other,Organic,1/11/16,1/18/16,,,,,
30225,Strark,mac,Organic,1/14/16,1/15/16,2/3/16,Kia,Sorento,2015.0,
30226,Berton,android web,Paid,1/27/16,,,,,,
30227,Berton,android web,Paid,1/12/16,2/17/16,2/18/16,Honda,Civic,2013.0,
30228,Berton,mac,Referral,1/4/16,1/28/16,2/21/16,Toyota,Prius V,2013.0,
30229,Berton,android web,Paid,1/21/16,2/5/16,2/8/16,Lincoln,Town Car,2005.0,
30230,Wrouver,android web,Paid,1/25/16,1/26/16,,,,,
30231,Berton,android web,Referral,1/25/16,2/11/16,2/23/16,Subaru,XV Crosstrek,2015.0,
30232,Strark,windows,Organic,1/8/16,1/12/16,,,,,
30233,Strark,mac,Paid,1/12/16,1/25/16,,,,,
30234,Berton,other,Paid,1/7/16,2/10/16,,,,,
30235,Strark,android web,Referral,1/5/16,1/20/16,,,,,
30236,Strark,android web,Paid,1/15/16,,,,,,
30237,Strark,ios web,Paid,1/11/16,,,,,,
30238,Strark,android web,Paid,1/3/16,1/11/16,,,,,
30239,Strark,ios web,Paid,1/9/16,,,,,,
30240,Wrouver,ios web,Organic,1/6/16,1/6/16,,,,,
30241,Strark,ios web,Referral,1/5/16,1/12/16,,,,,
30242,Strark,windows,Organic,1/21/16,2/7/16,2/8/16,Nissan,Altima,2015.0,
30243,Berton,ios web,Organic,1/29/16,1/30/16,,,,,
30244,Berton,windows,Organic,1/18/16,1/24/16,2/25/16,Hyundai,Elantra,2015.0,
30245,Strark,ios web,Referral,1/26/16,1/28/16,1/31/16,Mitsubishi,Lancer,2005.0,2/4/16
30246,Strark,android web,Referral,1/23/16,1/23/16,1/26/16,Nissan,Sentra,2011.0,
30247,Wrouver,ios web,Organic,1/16/16,1/22/16,,,,,
30248,Berton,android web,Paid,1/6/16,,,,,,
30249,Strark,ios web,Referral,1/1/16,1/1/16,,,,,
30250,Strark,windows,Organic,1/19/16,1/21/16,1/23/16,Cadillac,ATS,2014.0,1/28/16
30251,Strark,,Referral,1/1/16,2/1/16,,,,,
30252,Strark,other,Referral,1/15/16,2/2/16,,,,,
30253,Strark,,Referral,1/1/16,,,,,,
30254,Berton,windows,Organic,1/19/16,1/27/16,1/29/16,Dodge,Caravan,2007.0,
30255,Strark,android web,Referral,1/18/16,1/18/16,,,,,
30256,Berton,ios web,Organic,1/3/16,1/20/16,,,,,
30257,Strark,android web,Paid,1/16/16,,,,,,
30258,Strark,windows,Referral,1/4/16,,,,,,
30259,Wrouver,android web,Paid,1/30/16,,,,,,
30260,Strark,android web,Referral,1/12/16,1/16/16,1/23/16,Subaru,Impreza,2016.0,1/23/16
30261,Strark,mac,Organic,1/20/16,,,,,,
30262,Berton,ios web,Referral,1/29/16,1/29/16,,,,,
30263,Wrouver,android web,Paid,1/20/16,1/20/16,,,,,
30264,Berton,android web,Paid,1/12/16,1/15/16,,,,,
30265,Strark,ios web,Paid,1/17/16,,,,,,
30266,Strark,android web,Referral,1/10/16,2/15/16,2/17/16,Toyota,Highlander,2001.0,
30267,Wrouver,android web,Paid,1/2/16,,,,,,
30268,Strark,mac,Paid,1/4/16,1/9/16,,,,,
30269,Strark,mac,Organic,1/16/16,1/19/16,2/2/16,Honda,Accord,2005.0,2/7/16
30270,Strark,android web,Referral,1/3/16,1/3/16,1/4/16,Honda,Civic,2015.0,1/5/16
30271,Strark,android web,Referral,1/18/16,1/30/16,2/15/16,Suzuki,Forenza,2005.0,
30272,Berton,ios web,Referral,1/5/16,,,,,,
30273,Strark,android web,Paid,1/3/16,,,,,,
30274,Berton,other,Referral,1/7/16,1/7/16,,,,,
30275,Berton,mac,Organic,1/14/16,2/11/16,,,,,
30276,Strark,ios web,Referral,1/29/16,1/29/16,2/7/16,Kia,Soul,2013.0,2/12/16
30277,Berton,ios web,Organic,1/24/16,1/30/16,,,,,
30278,Wrouver,ios web,Organic,1/16/16,2/19/16,,,,,
30279,Strark,,Referral,1/2/16,1/3/16,,,,,
30280,Berton,android web,Referral,1/8/16,1/11/16,1/14/16,Scion,xB,2005.0,1/18/16
30281,Strark,mac,Organic,1/12/16,2/11/16,,,,,
30282,Berton,mac,Organic,1/26/16,,,,,,
30283,Strark,,Referral,1/4/16,1/4/16,1/22/16,Lexus,IS,2008.0,
30284,Strark,android web,Referral,1/21/16,1/22/16,1/22/16,Kia,Optima,2013.0,1/30/16
30285,Strark,mac,Paid,1/19/16,,,,,,
30286,Wrouver,android web,Paid,1/28/16,,,,,,
30287,Berton,ios web,Referral,1/8/16,1/8/16,,,,,
30288,Berton,android web,Referral,1/8/16,1/8/16,,,,,
30289,Berton,android web,Paid,1/19/16,1/24/16,1/26/16,Nissan,Altima,2007.0,2/8/16
30290,Strark,android web,Referral,1/9/16,1/10/16,,,,,
30291,Strark,android web,Paid,1/27/16,1/28/16,,,,,
30292,Strark,android web,Referral,1/16/16,1/16/16,,,,,
30293,Strark,ios web,Paid,1/8/16,1/18/16,,,,,
30294,Berton,mac,Referral,1/4/16,1/11/16,1/20/16,Kia,Optima,2013.0,
30295,Berton,android web,Paid,1/22/16,2/20/16,,,,,
30296,Berton,,Referral,1/24/16,,,,,,
30297,Berton,windows,Paid,1/15/16,2/2/16,,,,,
30298,Strark,,Referral,1/23/16,,,,,,
30299,Strark,,Referral,1/11/16,,,,,,
30300,Berton,other,Paid,1/14/16,1/16/16,1/23/16,Kia,Soul,2012.0,
30301,Berton,ios web,Referral,1/2/16,1/15/16,,,,,
30302,Berton,android web,Paid,1/16/16,1/30/16,,,,,
30303,Wrouver,,Organic,1/21/16,,,,,,
30304,Strark,ios web,Referral,1/11/16,1/18/16,1/19/16,Mazda,MAZDA3,2014.0,1/30/16
30305,Berton,ios web,Paid,1/13/16,1/21/16,,,,,
30306,Wrouver,android web,Referral,1/6/16,,,,,,
30307,Berton,mac,Paid,1/19/16,2/20/16,,,,,
30308,Berton,android web,Paid,1/7/16,,,,,,
30309,Berton,android web,Paid,1/29/16,2/5/16,,,,,
30310,Strark,android web,Paid,1/26/16,2/15/16,,,,,
30311,Strark,android web,Paid,1/23/16,,,,,,
30312,Strark,android web,Paid,1/18/16,1/29/16,,,,,
30313,Strark,,Referral,1/19/16,2/3/16,,,,,
30314,Strark,other,Referral,1/16/16,1/24/16,,,,,
30315,Berton,ios web,Referral,1/1/16,1/1/16,,,,,
30316,Strark,mac,Paid,1/20/16,1/21/16,,,,,
30317,Strark,mac,Organic,1/30/16,1/31/16,,,,,
30318,Berton,ios web,Paid,1/22/16,,,,,,
30319,Strark,ios web,Paid,1/12/16,2/28/16,,,,,
30320,Berton,mac,Paid,1/24/16,,,,,,
30321,Berton,windows,Paid,1/17/16,1/26/16,,,,,
30322,Berton,,Organic,1/20/16,1/22/16,,,,,
30323,Strark,ios web,Referral,1/24/16,1/30/16,2/18/16,Honda,Civic,2013.0,2/23/16
30324,Berton,ios web,Organic,1/23/16,1/28/16,,,,,
30325,Wrouver,android web,Referral,1/6/16,,,,,,
30326,Berton,ios web,Referral,1/21/16,1/21/16,1/28/16,Nissan,Frontier,2011.0,2/4/16
30327,Strark,ios web,Referral,1/7/16,1/8/16,,,,,
30328,Strark,android web,Paid,1/2/16,,,,,,
30329,Strark,android web,Paid,1/18/16,1/26/16,,,,,
30330,Strark,ios web,Paid,1/3/16,1/3/16,,,,,
30331,Wrouver,mac,Organic,1/22/16,,,,,,
30332,Strark,android web,Referral,1/4/16,1/31/16,2/7/16,Toyota,Corolla,2007.0,
30333,Berton,other,Referral,1/22/16,2/6/16,2/18/16,Chevrolet,Equinox,2010.0,
30334,Strark,mac,Referral,1/11/16,1/11/16,1/13/16,Ford,Escape,2013.0,1/14/16
30335,Berton,ios web,Organic,1/24/16,2/15/16,,,,,
30336,Strark,android web,Paid,1/4/16,,,,,,
30337,Berton,ios web,Referral,1/7/16,,,,,,
30338,Berton,android web,Referral,1/19/16,1/28/16,,,,,
30339,Berton,windows,Paid,1/3/16,1/6/16,1/17/16,Toyota,Tundra,2015.0,1/19/16
30340,Strark,android web,Referral,1/27/16,2/15/16,,,,,
30341,Berton,,Referral,1/1/16,,,,,,
30342,Berton,mac,Organic,1/5/16,1/11/16,1/18/16,Acura,ILX,2016.0,1/18/16
30343,Strark,windows,Organic,1/3/16,1/3/16,1/12/16,Toyota,Camry,2014.0,1/12/16
30344,Wrouver,ios web,Paid,1/2/16,1/5/16,,,,,
30345,Berton,ios web,Referral,1/22/16,1/24/16,1/25/16,Mercedes-Benz,E-Class,2004.0,1/26/16
30346,Berton,,Referral,1/1/16,,,,,,
30347,Strark,ios web,Organic,1/4/16,2/3/16,,,,,
30348,Strark,ios web,Paid,1/20/16,1/20/16,,,,,
30349,Strark,ios web,Referral,1/17/16,1/18/16,,,,,
